TweetProcessed,Keluhan,Respon,Other
nih pak buat fakir cinta minta minta jodoh bapak piwarang daftar wh kadieu,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt patroli hari sisir sktr pasteur amp temu pangkal manusia silver masih mau ngasih cc https,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
mhd solusi apa yg bakal abang kasih buat negara teori mah senayan banyak,0.0,0.0,1.0
rt slalu skeptisme stiap baru jd ingat polemik busway jktjembatan pasupati awal wacana sekarang,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
rt yg septictanknya udh mampet yg mau bikin event sila manfaat fasilitas p ht,0.0,0.0,1.0
klo smpai bandara soeta jg lumyan g mabok lg naik travel kang mau jktbdg 3 jam 5 jam weekend,0.0,0.0,1.0
maju terus bapak semangat sekali pasar2 trotoar pak tertib pak bikin macet nuhun gbu,1.0,0.0,0.0
cepat kereta cepat bukan 350kmjam max 200kmjam kira2 max 90mnt jkt bdg,0.0,0.0,1.0
siaappinsya allah kang kalau waktu rapat lagicolek pedulibdg,0.0,0.0,1.0
rt suarabdg via masa udh tanda s parkir sembarang depan bi cc kotabdg,1.0,0.0,0.0
261 urc pju baik lampu pju jl dalem kaum amp jl dewi sartika,0.0,1.0,0.0
261 urc pju baik lampu pju jl sukarno hatta,0.0,1.0,0.0
261 urc pju baik lampu pju jl moch toha,0.0,1.0,0.0
261 urc pju baik lampu pju jl h basuki,0.0,1.0,0.0
261 urc pju baik lampu pju jl prabudimuntur,0.0,1.0,0.0
rt siaappinsya allah kang kalau waktu rapat lagicolek pedulibdg,0.0,0.0,1.0
261 urc pju baik lampu pju jl bong jati,0.0,1.0,0.0
261 urc pju baik lampu pju jl jakarta,0.0,1.0,0.0
261 urc pju baik lampu pju jl cimuncang,0.0,1.0,0.0
261 urc pju baik lampu pju jl bangka,0.0,1.0,0.0
261 urc pju baik lampu pju jl lombok,0.0,1.0,0.0
mohon info lampu jalan yg mati mesti lapor tks,0.0,0.0,1.0
ucap yg rendah hati tum turut sih p lbh baik jd jabar 1 smkn byk ynk bagus,0.0,0.0,1.0
mhd nah cinaknp ga jepang aja emg ga semua barang cina jelek tp sering tipu,0.0,0.0,1.0
kotabdg stiap pmbukaan ruang publik tlg buat jg u tata parkir nya ckup jelas yg parkir mw taman,1.0,0.0,0.0
punya mobil yg pakai kendara umum kesel pak lama pasesedeuk kalo pnb cgkbdo naikin kok,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
sugya papua mending pakai terbang rintis mas antar kota kalo antar desa jln raya kok,0.0,0.0,1.0
kotabdg pa td j8 lewat pasteur taksi parkir lg tempat yg sama teu kapokkeun geuningan,1.0,0.0,0.0
siaappinsya allah kang kalau waktu rapat lagicolek pedulibdg,0.0,0.0,1.0
rt makin jelas kan kang bukan hsr yg ingin jk 1jam mah pakai sj kereta biasa dgn jalur baru,0.0,0.0,1.0
banyak bus moda spt angkot nya ngga amp wajib shuttle bis tiap hotel sentra bisnis,0.0,0.0,1.0
bus bus tsb siap bandarastasiun kereta terminal antar kota mudah lihat siap kapan,0.0,0.0,1.0
rt makin jelas kan kang bukan hsr yg ingin jk 1jam mah pakai sj kereta biasa dgn jalur baru,0.0,0.0,1.0
rt makin jelas kan kang bukan hsr yg ingin jk 1jam mah pakai sj kereta biasa dgn jalur baru,0.0,0.0,1.0
tuju kangkalau kalimantan kereta api cepat jugaapa daerah kalimantan jarak jauh2,0.0,0.0,1.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
taman lansia kumuh lagibanyak dagang area tamantindak dong pak,1.0,0.0,0.0
rt barudak bandung nu sok mabal sakola siap2 ditewak omat,0.0,0.0,1.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
sekarang lagi masalah apa semua pecah masalah jadi target,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
hangattanggapan atas pandang soal kereta cepat amp tumbuh kota baru bdari,0.0,0.0,1.0
tetap semangat bangun bangsa pak proud of you rt selalu skeptisme yang baru jadi ingat,0.0,0.0,1.0
kereta kota city sekali tamasya heheekalau bukan sekarang kapan lagi,0.0,0.0,1.0
rt via pagi2 pak parah warga buang sampah sembarang plisatuhlah,0.0,0.0,1.0
beberesih pasang pohon jlsukahaji k3l sukarasa,0.0,0.0,1.0
mhn mf kang tetep thn nafsu jgn pindah daerah bandung baru aja dpt nafas segar,0.0,0.0,1.0
rt kec kegrutin siram tanam pohon wilkecuber id h,0.0,0.0,1.0
btp basukitp kalau bukan sekarang kapan lagi,0.0,0.0,1.0
rt patroli hari sisir sktr pasteur amp temu pangkal manusia silver masih mau ngasih cc https,0.0,0.0,1.0
pak beberapa orang tua jembatan rel ka jl otista bawa panti aja saya kasi liat,1.0,0.0,0.0
terimakasihair nya alir lg thx,0.0,0.0,1.0
260116 sbgian tim kbrshan rcbl brshkn jln gedebage selatan kotabdg,0.0,0.0,1.0
rt 260116 sbgian tim kbrshan rcbl brshkn jln gedebage selatan kotabdg https,0.0,0.0,1.0
4 hari air pdam gak nyala kpcinambo kelcipadung kulon gimana nih turba dong lokasi,1.0,0.0,0.0
air sungai samping kantor ridwan kamil bau busa ini tanggap legislators,1.0,0.0,0.0
adi 1119 tolong terkaitlampu pju jalan taman siswa lama padam kapan baik,1.0,0.0,0.0
rt 4 hari air pdam gak nyala kpcinambo kelcipadung kulon gimana nih tu,1.0,0.0,0.0
kang abdi ngarojong pis ayana kereta cepat bdgjkt misal janten gdbge daerah cibiru macet atas jg nuhun,0.0,0.0,1.0
alhamdulilah jadi lancar salur air sumbat selokan wilayah rw11 jl bbksurabaya kel bbksrbaya,0.0,0.0,1.0
rt hangattanggapan atas pandang soal kereta cepat amp tumbuh kota baru bdari,0.0,0.0,1.0
pa mohon ijin insya allah sabtu malam syamprkan2 mau cat ulang kursi trotoar asia afrika dsk mohon ijinnya y pa,0.0,0.0,1.0
2sedangkan rekan2 p1area baru lokasi yg sama d gratis gimana pa sama ex pkl beda2kan,1.0,0.0,0.0
rt warga mohon dbuatkan tmpt khusus parkir sepeda taman2fasilitas umumskrg cm ikat phnhtrnuhun,1.0,0.0,0.0
izin share ibu sy baru sj jd korban praktik hipnotis amp jenis dpn luckysquare hp beliau raib td siang,1.0,0.0,0.0
pak sih kalo bikin ktp lurah gempol sari suka sulit gilir kasih duit mudah,1.0,0.0,0.0
terus apa kerjadi lurah masuk nya mau pegawai saya liat2 jam kerja aja keluyur,1.0,0.0,0.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
2sedangkan rekan yg ada p1 sebrang gratis pa biar cemburu mohon smartkan,1.0,0.0,0.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
rt tertib dagang laser yg ganggu guna jalan bkr mlm 25116 cc,0.0,1.0,0.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
rt giat patroli amp sisir ajar yg bolos sekolah 25116 akan laku rutin masih mau bolos cc https,0.0,0.0,1.0
rt masih banyak unjung kampung yg buang sampah sembarang kota bandung gps cc https,1.0,0.0,0.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
rt tega buang sampah tempat2 biasa ngota dgn ga buang sampah sembarang cc,0.0,0.0,1.0
rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
rt tertib dagang laser yg ganggu guna jalan bkr mlm 25116 cc,0.0,1.0,0.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
rt masih banyak unjung kampung yg buang sampah sembarang kota bandung gps cc https,1.0,0.0,0.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
mohon bantu pakbu,0.0,0.0,1.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
261 urc pju baik lampu pju jl pagarsih barat,0.0,1.0,0.0
261 urc pju baik lampu pju jl jamika,0.0,1.0,0.0
261 urc pju baik lampu pju jl cidurian utara,0.0,1.0,0.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
261 urc pju baik lampu pju jl taman siswa,0.0,1.0,0.0
pak ieu teh maha pak kantor camat isitirahat jam sakieu,1.0,0.0,0.0
giat tindak tim k3 parkir atas trotoar jlremartadinata,0.0,0.0,1.0
rt giat tindak tim k3 parkir atas trotoar jlremartadinata,0.0,0.0,1.0
261 urc pju baik lampu pju jl kiara asri,0.0,1.0,0.0
rt giat tindak tim k3 parkir atas trotoar jlremartadinata,0.0,0.0,1.0
261 urc pju baik lampu pju jl diponegoro,0.0,1.0,0.0
261 urc pju baik lampu pju jl setra sari kulon,0.0,1.0,0.0
261 urc pju baik lampu pju jl kawaluyaan,0.0,1.0,0.0
261 urc pju baik lampu pju jl taman sari,0.0,1.0,0.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt 261 urc pju baik lampu pju jl cidurian utara,0.0,1.0,0.0
rt 261 urc pju baik lampu pju jl taman siswa,0.0,1.0,0.0
kang taman yg baksil itumulai ad mang2 preman yg ngaturin parkir kang jd g nyamanmohon disatpamin aja kang taman,1.0,0.0,0.0
sy plg 00706750909 iskandar sdh ampir 3bln cai tdk ngocor sedang yg ngocor00706740276 walau gilir yg mhn perhat,1.0,0.0,0.0
rt bandung perlu tindak tegas nyata semua langgar hukum yg laku tertib kese,0.0,0.0,1.0
pak knp bus damri caheum lwpanjang sdikit skli bus sampe lama nunggunyatp angkot gak jelas lwpanjang banyak pis,1.0,0.0,0.0
pak wali kemarin mlm sy lihat pju jlnbanceuy mati total panjang jln bahaya guna jln,1.0,0.0,0.0
pa hari bnyk truk besar parkir d prempatan cibaduyut kalo pagipagi bikin macet,1.0,0.0,0.0
kang pdgang tengah jln rajawali timur j 6 pgi msih jualansatpol pp tos teaya nu piket sejak awal jan 16 maceut pis,1.0,0.0,0.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt kotabdg lampu merah supratman ppi pussenif jugak udah lama gak nyala bapake tiap pagi kacau,1.0,0.0,0.0
ass pak kapan atuh pak bandung taman pasar malam abi hoyong numpak korsel,0.0,0.0,1.0
rt aman 3 org pemuda yg mabuk amp kencing jl irsukarno mlm 25116 https,0.0,0.0,1.0
tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
tindak taksi ngetem pasteur bdg ayo supir taksi taat atur,0.0,0.0,1.0
tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
pa apa benar kalo ektp laku umur hidup barusan liat post tulis umur hidup,0.0,0.0,1.0
pak apa benar jadi atur mana boleh ormas laku usir,0.0,0.0,1.0
yth bpk amp bpk poldajabar mau tanya utk atur 4 in 1 hari sabtu tol pasteur laku nuhun,0.0,0.0,1.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
rt giat patroli amp sisir ajar yg bolos sekolah 25116 akan laku rutin masih mau bolos cc https,0.0,0.0,1.0
siapa tau td yg rasa uang jatuh parkir mobil carrefour kircon hubungin,0.0,0.0,1.0
rt masih banyak unjung kampung yg buang sampah sembarang kota bandung gps cc https,1.0,0.0,0.0
rt tega buang sampah tempat2 biasa ngota dgn ga buang sampah sembarang cc,0.0,0.0,1.0
rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
261 urc pju baik lampu pju jl dulatip,0.0,1.0,0.0
suarabdg tolong tindak jl ters jakarta krn mmbhyakan pngguna jln yg,1.0,0.0,0.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn paskalpasteur amp cicndo bdg,0.0,0.0,1.0
rt tindak taksi ngetem pasteur bdg ayo supir taksi taat atur,0.0,0.0,1.0
rt tindak taksi ngetem pasteur bdg ayo supir taksi taat atur,0.0,0.0,1.0
hati2 parkir henti d 1608 rt kotabdg tindak taksi pasteur,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
yth pa walkot punten trotoarpklparkir jln dago dpn salon memory simpang mhn tertib pa pejal kaki susah jlnnuhun,1.0,0.0,0.0
kpd yth pdam air jl wulu v babakan sari sdh beberapa hari kotor bau mohon periksa baik terimakasih,1.0,0.0,0.0
rt ichaw yth pa walkot punten trotoarpklparkir jln dago dpn salon memory simpang mhn tertib pa pejal kaki,1.0,0.0,0.0
kondisi bener2 susah lalu jam 915krn banyak motor parkir pln jd pjln kaki badan jalansieun kaserempet,1.0,0.0,0.0
trotoar pas depan salon memory bs pakai jalan kaki krn pagar besi ga jelas kotordipalang pake besi,1.0,0.0,0.0
jadi leader macam pak kapan temu kabupaten sidoarjo punya airport punya bus station gabisa ngelebarin jalan,0.0,0.0,1.0
rt pohon sdh mati d jln ah nasution d khwatirkan tumbang timpa kendara,1.0,0.0,0.0
rt tindak taksi ngetem pasteur bdg ayo supir taksi taat atur,0.0,0.0,1.0
rt mantap lokasi jl pagarsihpdhl trotiarnya baru bangun sm,0.0,0.0,1.0
truk yg nabrak isuzu putih plat nopol hitam nopol blkg gak kliatan,1.0,0.0,0.0
rt hangattanggapan atas pandang soal kereta cepat amp tumbuh kota baru bdari,0.0,0.0,1.0
seperti kang abstain kait isu satu beda cerita kalo larang masuk jomblo cont,0.0,0.0,1.0
261 urc pju baik lampu pju jl wastukancana,0.0,1.0,0.0
00501410195 udah 3 hari air ga ngocor ada tindak gimana,1.0,0.0,0.0
rt giat tertib pkl wastukencana cicendo abdul rivai purnawarman amp taman vanda 2612016 cc,0.0,0.0,1.0
pa harap taman2 bandung banyak cctv baru 3 orang teman hampir tipu bbws cikapundung,1.0,0.0,0.0
rt 261 urc gedebage lanjut hampar batu jl bunga bakung,0.0,0.0,1.0
rt 261 urc tegallega lanjut baik jl luna,0.0,1.0,0.0
rt 261 urc karees baik jl gatot subroto,0.0,1.0,0.0
rt 261 urc karees baik jl ibrahim adjie dpn kntr pajak,0.0,1.0,0.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
hatur nuhun lampu pju jl setiabudi baik amp ganti yg baru,0.0,0.0,1.0
pak mau tanya knpa udah 4 hri kok ga nyala air daerah kp wareng rw03 kelcipadung kulon,1.0,0.0,0.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
perkawis sampah tegalega teu tegor naha ari nu abc seukseukan,1.0,0.0,0.0
rt budi hatur nuhun lampu pju jl setiabudi baik amp ganti yg baru,0.0,0.0,1.0
min mau tanya knpa udah 4 hri kok ga nyala air daerah kp wareng rw03 kelcipadung kulon,1.0,0.0,0.0
rt min mau tanya knpa udah 4 hri kok ga nyala air daerah kp wareng rw03 kelcipadung kul,1.0,0.0,0.0
dikdo mohon maaf atas jadi sebut silah saudara besok tunggu kantor jl surapati no 126 hubung pa dan,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
pak cocok masyarakat homogen mampu satu emosi olah ikat emosi masyarakat daerah,0.0,0.0,1.0
rt rt sukajadi pkl jual sabtu minggu jl sukajadi kotabdg,0.0,0.0,1.0
rt kurang kasih sayang vokalis band death metal minta jodoh https,0.0,0.0,1.0
rt mantap lokasi jl pagarsihpdhl trotiarnya baru bangun sm,0.0,0.0,1.0
iya harus gitu mgkn bukan jkt kurang orang tp daerah sibuk singkir,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
pohon kering jln sulaksana kel cicaheum kircon mohon tindaklanjuti,1.0,0.0,0.0
duit setor partai banyak dki drpd daerah,0.0,0.0,1.0
dpn pasar uleukan pagarsih jalan kubang lubang dalamtinjau en tindaklanjuti,1.0,0.0,0.0
rt pohon kering jln sulaksana kel cicaheum kircon mohon tindaklanjuti,1.0,0.0,0.0
rt hangattanggapan atas pandang soal kereta cepat amp tumbuh kota baru bdari,0.0,0.0,1.0
rt giat tertib pkl wastukencana cicendo abdul rivai purnawarman amp taman vanda 2612016 cc,0.0,0.0,1.0
suarabdg via trotoar gg suniaraja parkir mrajalelamtr becak 2 arahpjalan kaki bhy cc,1.0,0.0,0.0
rt suarabdg via trotoar gg suniaraja parkir mrajalelamtr becak 2 arahpjalan kaki bhy cc,1.0,0.0,0.0
rt suarabdg via trotoar gg suniaraja parkir mrajalelamtr becak 2 arahpjalan kaki bhy cc,1.0,0.0,0.0
beres bdg dulu kang jangan nyalon pilkada dulu sya ini suka kritik keras kang emil mohon jgn tinggal bdg,0.0,0.0,1.0
rt suarabdg via trotoar gg suniaraja parkir mrajalelamtr becak 2 arahpjalan kaki bhy cc,1.0,0.0,0.0
pimpin yg paling idam tahun tunggu pandang kelompok rentan perih sekarang,0.0,0.0,1.0
rt mantap lokasi jl pagarsihpdhl trotiarnya baru bangun sm,0.0,0.0,1.0
waktu musrembang minggu kemarin orang seklur kata jalan daerah bukan prioritas banding rw yg lurah,0.0,0.0,1.0
bdg kotabdg parkir apa rampok wajib 3rebu maha pak arif uptd,1.0,0.0,0.0
tiga surya sumantripasteurjalan tol jalan nya digedein gitu pak 3thn tiap senin gabisa ikut upacara da macet,1.0,0.0,0.0
kang kemarin hbs balkotknp dalam kotor yakamar mandi gak urustangga udh rusak emang lm renov,1.0,0.0,0.0
jauh yg paham kampanye lgbt tak pernah perkara kampanye gaya hidup tapi soal kurang stigma diskriminasi 5,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
pak apa tiap kantor camat amp lurah sdh milik genset agar layan tdk hambat krn padam alir listrik,0.0,0.0,1.0
kaya bukan viaduct deh seueur mobil rongsok bahu jln,1.0,0.0,0.0
pak mohon anak silver yg kawasan lampu merah yg dekat rshs jl pasir kaliki tindak tegas pak krn sangat meresahkn,1.0,0.0,0.0
kaya bukan viaduct deh seueur mobil rongsok bahu jln,1.0,0.0,0.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
tv jd gubernur jabar byk yg beres kalo jkt biar btp yg urus,0.0,0.0,1.0
rt kaya bukan viaduct deh seueur mobil rongsok bahu jln,1.0,0.0,0.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
sdh1 minggu lebih sk panitia pilih rt rw blm jg trn ap selma sedngkn wktu sk rw hbis tinggl 2 minggu,0.0,0.0,1.0
kng emil panitia udh ngadu ttng kpn turn sk panitia tpi tdk ad tanggapn dri rw lurah apa nih,1.0,0.0,0.0
maaf belum munkin salah mohon bantu beasiswa pa gmn cara,0.0,0.0,1.0
rt tertib pkl dayangsumbi tamansari amp badan jalan cicadas hr 25116 cc https,0.0,1.0,0.0
hari akan jadi hari esok dinkes,0.0,0.0,1.0
rt bdg kotabdg parkir apa rampok wajib 3rebu maha pak arif uptd,1.0,0.0,0.0
daerah kircon iraha bebenah euy asa angger keneh ti baheula,1.0,0.0,0.0
trotoar sareng jalan taun ayeuna benah kang,0.0,0.0,1.0
mangga diantosan ah rakyat kircon tunggu entong daerah tengah wae bangun,1.0,0.0,0.0
ari pasar maha trotoarna jalan psm maha paroek mang seeur cilaka lampu mana lampu,1.0,0.0,0.0
rt suarabdg via trotoar gg suniaraja parkir mrajalelamtr becak 2 arahpjalan kaki bhy cc,1.0,0.0,0.0
261 urc pju baik lampu pju jl cijagra,0.0,1.0,0.0
261 urc pju baik lampu pju jl bkr,0.0,1.0,0.0
maha mang enjing jl psm sareng jl jembatan layang nu handap tiasa lampu,0.0,0.0,1.0
pak bandung msh niy kek,0.0,0.0,1.0
sekali harap gue malem hari ken punya suami kayak kang,0.0,0.0,1.0
gile kok ormas main usir duduk sipil dg dalih alas ranah privat sejak kapan backwards,1.0,0.0,0.0
subhanallah btul kang jgn seolah2 hak nya mrkatpi dibiarkn bibit2 bru medsos sprti pmbenarnbahaya,0.0,0.0,1.0
pa bener gtu layan igd rumah sakit ujung berung beli dlu bru tangan meski pke bpjs,0.0,0.0,1.0
rt 261 urc pju baik lampu pju jl cijagra,0.0,1.0,0.0
klo kata mah ptdi bukan masalah bandung tp masalah negaracoba liat history dr boeing n airbuss,0.0,0.0,1.0
saya pemuda indonesia sangat kecewa sekali bangsa yg besar mampu jadi bangsa besar,0.0,0.0,1.0
kang punten amen tampil punk sangat meresahkanseputar pasar barumohon ditertibkannuhun,1.0,0.0,0.0
rt as personal sy sepakat dg p pas utk bandung amp butuh bdg,0.0,0.0,1.0
tawarin china kereta cepat jeparabandungjakarta om drpd minta pantai buat lg bikin kereta cepat bandung pangandaran,0.0,0.0,1.0
rt patroli hari sisir sktr pasteur amp temu pangkal manusia silver masih mau ngasih cc https,0.0,0.0,1.0
rt patroli hari sisir sktr pasteur amp temu pangkal manusia silver masih mau ngasih cc https,0.0,0.0,1.0
gmn id00a10200900 air ngga ngocortiap mlm begadang g dpt jgtiap hr beli air mau smp kpn cc,1.0,0.0,0.0
rt emis pura2 buntung tertib mlm 21116 masih mau ngasih cc https,0.0,1.0,0.0
gimana iman buang sampah sembarang ga jangan yaaahh,0.0,0.0,1.0
pyu basukitp juang pa ahok kang emil 2 pigur yg suka bangun karya,0.0,0.0,1.0
rt tindak taksi ngetem pasteur bdg ayo supir taksi taat atur,0.0,0.0,1.0
maaf br dblas sy lht titik sdh tutup brankal mgkn sdh baik o warga,0.0,0.0,1.0
pak sekal mampir kebun binatang bandung pak turut kurang awat tempat,1.0,0.0,0.0
semangat pak skeptisme biasa buat lebih antisipatif atas segala mungkin,0.0,0.0,1.0
jangan pak jangan mau adu bangun daerah masing masing pak inget bakti gak pusat,0.0,0.0,1.0
larang bukan negara liberal masih pancasila tuhan yang maha esa cek kitab masing2,0.0,0.0,1.0
gimana dialog kalau larang bicara publik,0.0,0.0,1.0
umpama bapakfam luar negri lihat 2 gaylesbian cium gmana jelas anak bpk yg msh kecil,0.0,0.0,1.0
rt gimana dialog kalau larang bicara publik,1.0,0.0,1.0
lgbt timur barat utara selatan kita buka mau saling ajar,0.0,0.0,1.0
karena koh btp kang bu risma pak pemimpin2 baik dn jadi harap rakyat indonesia,0.0,0.0,1.0
pa rw07 memeh ngantor mingpingpshebat kircon kotabdg,0.0,0.0,1.0
rt yg septictanknya udh mampet yg mau bikin event sila manfaat fasilitas p ht,0.0,0.0,1.0
rt lgbt timur barat utara selatan kita buka mau saling ajar,0.0,0.0,1.0
leh uga tuh jaket kalo gue sih wajah pahat pak ngahaha sama beberapa potret kota bandung dgitm,0.0,0.0,1.0
kang imigrasi ken kasih tempat parkir yg layak slama susah cari parkir masa mau langgar sisi jalan dpn kntor,1.0,0.0,0.0
rt barudak bandung nu sok mabal sakola siap2 ditewak omat,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
pak ridwan mantaaaapppp hetero norma mayoritas umum kondusif,0.0,0.0,1.0
homoamp lesbi bkn sifat yg muncul sjk lahir krn proses yg salahbnyk kasus orang suami jd gay tolaklgbt,0.0,0.0,1.0
emang kapan pancasila larang ngga jadi lgbt tuhan yme ngga semua agama milik satu tuhan,0.0,0.0,1.0
kang emil kalo mau cari data ekonomi kreatif bandung cari dinas apa mohon bantu buat skripsi,0.0,0.0,1.0
rt gimana dialog kalau larang bicara publik,1.0,0.0,0.0
pak kalau masyarakat mau tau economic growth report bandungyear dapat tks pak,0.0,0.0,1.0
rt barudak bandung nu sok mabal sakola siap2 ditewak omat,0.0,0.0,1.0
memang politis pimpin daerah yg besar prestasi butuh kamibutuhkangemil,0.0,0.0,1.0
honestly emang aku google kok ngga nemu lagi mustahil orang emang bukan lgbt bakal mau jadi lgbt,0.0,0.0,1.0
07152 pakai bhs indonesia bhs nasional bkn bhs sunda dan maaf sy sekolah kok mungkin lbh tinggi dr,0.0,0.0,1.0
yuk kerja nyata biar ga jd warga yg punya teory modal jempol twiter sprt saran pak,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
tuju dengn pak banyak pr buat meger yg perlu tanya pak tri yg angkat isu,0.0,0.0,1.0
bebas sebebasbebasnya tu kayak apa game gta aja polisi tsk,0.0,0.0,1.0
yg lubang pakpdhal dpn kantor kelurahandpn polsek gd bage,1.0,0.0,0.0
1010 rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
betul kang emil banyak orang sadar klo negara dasar pancasila,0.0,0.0,1.0
rt gimana dialog kalau larang bicara publik,1.0,0.0,0.0
rt 1010 rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
kang mau bantu efisiensi listrik d kntr2 perintah mohon ijin kpn bs presentasi,0.0,0.0,1.0
yth bpk amp bpk poldajabar mau tanya utk atur 4 in 1 hari sabtu tol pasteur laku nuhun pak,0.0,0.0,1.0
pak wali misal proyek ka cepat beres solusi ato fasilitas macet kurang bdg nuhun,0.0,0.0,1.0
kurang kasih sayang vokalis band death metal minta jodoh,0.0,0.0,1.0
dr norma smpe bahasa punten da pak ridwan n mayoritas follower jg urang sunda pk bhs sunda salah1 bhs daerah indo jg,0.0,0.0,1.0
qta hidup d dunia yg penuh atur bungmaka hormat atur yg hidup tnpa aturanhancur lah dunia,0.0,0.0,1.0
